id	Toxin	Value	Unit
28b6fbb8-e935-11e8-b5a3-a3f515eccf40	quantity	38	number per litre
28b6fbb9-e935-11e8-b5a3-a3f515eccf40	quantity	420	number per litre
28b6fbba-e935-11e8-b5a3-a3f515eccf40	quantity	570	number per litre
28b6fbbb-e935-11e8-b5a3-a3f515eccf40	quantity	34	number per litre
28b6fbbc-e935-11e8-b5a3-a3f515eccf40	quantity	720	number per litre
28b7bee4-e935-11e8-b5a3-a3f515eccf40	quantity	130	number per litre
28b7bee5-e935-11e8-b5a3-a3f515eccf40	quantity	190	number per litre
28b7bee6-e935-11e8-b5a3-a3f515eccf40	quantity	66	number per litre
28b7bee7-e935-11e8-b5a3-a3f515eccf40	quantity	510	number per litre
28b7bee8-e935-11e8-b5a3-a3f515eccf40	quantity	35	number per litre
28b7bee9-e935-11e8-b5a3-a3f515eccf40	quantity	34	number per litre
28b7beea-e935-11e8-b5a3-a3f515eccf40	quantity	68	number per litre
28b7beeb-e935-11e8-b5a3-a3f515eccf40	quantity	280	number per litre
28b7beec-e935-11e8-b5a3-a3f515eccf40	quantity	290	number per litre
28b7beed-e935-11e8-b5a3-a3f515eccf40	quantity	580	number per litre
28b7beee-e935-11e8-b5a3-a3f515eccf40	quantity	35	number per litre
28b88220-e935-11e8-b5a3-a3f515eccf40	quantity	740	number per litre
28b88221-e935-11e8-b5a3-a3f515eccf40	quantity	114	number per litre
28b88222-e935-11e8-b5a3-a3f515eccf40	quantity	1790	number per litre
28b88223-e935-11e8-b5a3-a3f515eccf40	quantity	14000	number per litre
28b88224-e935-11e8-b5a3-a3f515eccf40	quantity	59000	number per litre
28b88225-e935-11e8-b5a3-a3f515eccf40	quantity	3700	number per litre
28b88226-e935-11e8-b5a3-a3f515eccf40	quantity	17000	number per litre
28b88227-e935-11e8-b5a3-a3f515eccf40	quantity	500	number per litre
28b88228-e935-11e8-b5a3-a3f515eccf40	quantity	250	number per litre
28b88229-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28b8822a-e935-11e8-b5a3-a3f515eccf40	quantity	6500	number per litre
28b94552-e935-11e8-b5a3-a3f515eccf40	quantity	100	number per litre
28b94553-e935-11e8-b5a3-a3f515eccf40	quantity	3000	number per litre
28b94554-e935-11e8-b5a3-a3f515eccf40	quantity	3500	number per litre
28b94555-e935-11e8-b5a3-a3f515eccf40	quantity	8600	number per litre
28b94556-e935-11e8-b5a3-a3f515eccf40	quantity	5500	number per litre
28b94557-e935-11e8-b5a3-a3f515eccf40	quantity	250	number per litre
28b94558-e935-11e8-b5a3-a3f515eccf40	quantity	250	number per litre
28b94559-e935-11e8-b5a3-a3f515eccf40	quantity	750	number per litre
28b9455a-e935-11e8-b5a3-a3f515eccf40	quantity	100	number per litre
28b9455b-e935-11e8-b5a3-a3f515eccf40	quantity	4900	number per litre
28b9455c-e935-11e8-b5a3-a3f515eccf40	quantity	4500	number per litre
28b9baaa-e935-11e8-b5a3-a3f515eccf40	quantity	750	number per litre
28b9bc44-e935-11e8-b5a3-a3f515eccf40	quantity	10500	number per litre
28b9bc45-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
28b9bc46-e935-11e8-b5a3-a3f515eccf40	quantity	41500	number per litre
28b9bc47-e935-11e8-b5a3-a3f515eccf40	quantity	725	number per litre
28b9bc48-e935-11e8-b5a3-a3f515eccf40	quantity	2900	number per litre
28b9bc49-e935-11e8-b5a3-a3f515eccf40	quantity	1250	number per litre
28b9bc4a-e935-11e8-b5a3-a3f515eccf40	quantity	6600	number per litre
28b9bc4b-e935-11e8-b5a3-a3f515eccf40	quantity	8200	number per litre
28b9bc4c-e935-11e8-b5a3-a3f515eccf40	quantity	2100	number per litre
28b9bc4d-e935-11e8-b5a3-a3f515eccf40	quantity	4000	number per litre
28b9bc4e-e935-11e8-b5a3-a3f515eccf40	quantity	17800	number per litre
28ba0a82-e935-11e8-b5a3-a3f515eccf40	quantity	1100	number per litre
28ba0e38-e935-11e8-b5a3-a3f515eccf40	quantity	100	number per litre
28ba0e39-e935-11e8-b5a3-a3f515eccf40	quantity	380	number per litre
28ba0e3a-e935-11e8-b5a3-a3f515eccf40	quantity	3650	number per litre
28ba0e3b-e935-11e8-b5a3-a3f515eccf40	quantity	6900	number per litre
28ba0e3c-e935-11e8-b5a3-a3f515eccf40	quantity	1756	number per litre
28ba0e3d-e935-11e8-b5a3-a3f515eccf40	quantity	72000	number per litre
28ba0e3e-e935-11e8-b5a3-a3f515eccf40	quantity	2876	number per litre
28ba0e3f-e935-11e8-b5a3-a3f515eccf40	quantity	320	number per litre
28ba0e40-e935-11e8-b5a3-a3f515eccf40	quantity	2600	number per litre
28ba0e41-e935-11e8-b5a3-a3f515eccf40	quantity	410	number per litre
28ba0e42-e935-11e8-b5a3-a3f515eccf40	quantity	22000	number per litre
28bacdc8-e935-11e8-b5a3-a3f515eccf40	quantity	2300	number per litre
28bacdc9-e935-11e8-b5a3-a3f515eccf40	quantity	1100	number per litre
28bacdca-e935-11e8-b5a3-a3f515eccf40	quantity	675	number per litre
28bacdcb-e935-11e8-b5a3-a3f515eccf40	quantity	108	number per litre
28bacdcc-e935-11e8-b5a3-a3f515eccf40	quantity	470	number per litre
28bacdcd-e935-11e8-b5a3-a3f515eccf40	quantity	1700	number per litre
28bacdce-e935-11e8-b5a3-a3f515eccf40	quantity	3000	number per litre
28bacdcf-e935-11e8-b5a3-a3f515eccf40	quantity	1900	number per litre
28bacdd0-e935-11e8-b5a3-a3f515eccf40	quantity	620	number per litre
28bacdd1-e935-11e8-b5a3-a3f515eccf40	quantity	2300	number per litre
28bacdd2-e935-11e8-b5a3-a3f515eccf40	quantity	120	number per litre
28bb9262-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28bb9263-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
28bb9264-e935-11e8-b5a3-a3f515eccf40	quantity	1900	number per litre
28bb9265-e935-11e8-b5a3-a3f515eccf40	quantity	3800	number per litre
28bb9266-e935-11e8-b5a3-a3f515eccf40	quantity	42000	number per litre
28bb9267-e935-11e8-b5a3-a3f515eccf40	quantity	2600	number per litre
28bb9268-e935-11e8-b5a3-a3f515eccf40	quantity	1400	number per litre
28bb9269-e935-11e8-b5a3-a3f515eccf40	quantity	1800	number per litre
28bb926a-e935-11e8-b5a3-a3f515eccf40	quantity	2100	number per litre
28bb926b-e935-11e8-b5a3-a3f515eccf40	quantity	180	number per litre
28bb926c-e935-11e8-b5a3-a3f515eccf40	quantity	260	number per litre
28bc5436-e935-11e8-b5a3-a3f515eccf40	quantity	63	number per litre
28bc5437-e935-11e8-b5a3-a3f515eccf40	quantity	780	number per litre
28bc5438-e935-11e8-b5a3-a3f515eccf40	quantity	2300	number per litre
28bc5439-e935-11e8-b5a3-a3f515eccf40	quantity	260	number per litre
28bc543a-e935-11e8-b5a3-a3f515eccf40	quantity	280	number per litre
28bc543b-e935-11e8-b5a3-a3f515eccf40	quantity	2200	number per litre
28bc543c-e935-11e8-b5a3-a3f515eccf40	quantity	5500	number per litre
28bc543d-e935-11e8-b5a3-a3f515eccf40	quantity	490	number per litre
28bc543e-e935-11e8-b5a3-a3f515eccf40	quantity	3600	number per litre
28bc543f-e935-11e8-b5a3-a3f515eccf40	quantity	71000	number per litre
28bc5440-e935-11e8-b5a3-a3f515eccf40	quantity	120000	number per litre
28bd18b2-e935-11e8-b5a3-a3f515eccf40	quantity	73000	number per litre
28bd18b3-e935-11e8-b5a3-a3f515eccf40	quantity	26000	number per litre
28bd18b4-e935-11e8-b5a3-a3f515eccf40	quantity	12000	number per litre
28bd18b5-e935-11e8-b5a3-a3f515eccf40	quantity	2800	number per litre
28bd18b6-e935-11e8-b5a3-a3f515eccf40	quantity	1200	number per litre
28bd18b7-e935-11e8-b5a3-a3f515eccf40	quantity	220	number per litre
28bd18b8-e935-11e8-b5a3-a3f515eccf40	quantity	490	number per litre
28bd18b9-e935-11e8-b5a3-a3f515eccf40	quantity	1374	number per litre
28bd18ba-e935-11e8-b5a3-a3f515eccf40	quantity	2400	number per litre
28bd18bb-e935-11e8-b5a3-a3f515eccf40	quantity	720	number per litre
28bd18bc-e935-11e8-b5a3-a3f515eccf40	quantity	3000	number per litre
28bddbee-e935-11e8-b5a3-a3f515eccf40	quantity	46000	number per litre
28bddbef-e935-11e8-b5a3-a3f515eccf40	quantity	52000	number per litre
28bddbf0-e935-11e8-b5a3-a3f515eccf40	quantity	300000	number per litre
28bddbf1-e935-11e8-b5a3-a3f515eccf40	quantity	2300	number per litre
28bddbf2-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
28bddbf3-e935-11e8-b5a3-a3f515eccf40	quantity	730	number per litre
28bddbf4-e935-11e8-b5a3-a3f515eccf40	quantity	420	number per litre
28bddbf5-e935-11e8-b5a3-a3f515eccf40	quantity	280	number per litre
28bddbf6-e935-11e8-b5a3-a3f515eccf40	quantity	910	number per litre
28bddbf7-e935-11e8-b5a3-a3f515eccf40	quantity	440	number per litre
