occurrenceID	scientificName	scientificNameID	eventDate	verbatimEventDate	decimalLatitude	decimalLongitude	locality	minimumDepthInMeters	maximumDepthInMeters	coordinateUncertaintyInMeters	basisOfRecord	occurrenceStatus	identificationVerificationStatus	references	additionalReferences	modified	footprintWKT	occurrenceRemarks	eventRemarks
77a19587-3ebf-4c96-abab-b6aba1e45455	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2007-11/2008-01	Survey from November 2007 to January 2008.	-18.5	-70.32	Arica Bay - Chile			1000	HumanObservation	present	1 - good	Krock B., Seguel C.G., Valderrama K. & Tillmann U. 2009. Pectenotoxins and yessotoxin from Arica Bay, North Chile as determined by tandem mass spectrometry. Toxicon 54: 364–367.					
3ef18a2b-3e48-45b5-9c28-200fc5cafac5	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2007-11/2008-01	Survey from November 2007 to January 2008.	18.63	70.35	Arica Bay - Chile			1000	HumanObservation	present	1 - good	Krock B., Seguel C.G., Valderrama K. & Tillmann U. 2009. Pectenotoxins and yessotoxin from Arica Bay, North Chile as determined by tandem mass spectrometry. Toxicon 54: 364–367.					
e2ea5bba-ee89-4da5-8481-436c5e8e24a9	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2007-12/2008-04	Survey from December 2007 to April 2008 (always present)	-41.4873	-72.3	Reloncaví Fjord, Southern Chile			1000	HumanObservation	present	1 - good	Alves-de-Souza C., Varela D., Contreras C., de La Iglesia P., Fernandez P., Hipp B., Cristina Hernandez C., Riobo P., Reguera B., Franco J.M., Diogene J., Garcıa C., Lagos N. 2014. Seasonal variabilityof Dinophysis spp. and Protoceratium reticulatum associated to lipophilic shellfish toxins in a strongly stratified Chilean fjord. Deep-Sea Research 101: 152-162.				Dinophysis acuminata was present all along the survey in Reloncaví Fjord, from December 2007 to April 2008 and from October 2008 to March 2009.	
9df86d05-7593-475c-a424-898f5f41452b	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-10/2009-03	Survey from October 2008 to March 2009 (always present)	-41.4873	-72.3	Reloncaví Fjord, Southern Chile			1000	HumanObservation	present	1 - good	Alves-de-Souza C., Varela D., Contreras C., de La Iglesia P., Fernandez P., Hipp B., Cristina Hernandez C., Riobo P., Reguera B., Franco J.M., Diogene J., Garcıa C., Lagos N. 2014. Seasonal variabilityof Dinophysis spp. and Protoceratium reticulatum associated to lipophilic shellfish toxins in a strongly stratified Chilean fjord. Deep-Sea Research 101: 152-162.				Dinophysis acuminata was present all along the survey in Reloncaví Fjord, from December 2007 to April 2008 and from October 2008 to March 2009.	
b625be98-caad-4cae-a621-5c3ded2bce9b	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-03/2010-03	Survey from March 2008 to March 2010	-36.3547	-56.7157	San Clemente del Tuyú, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sar, E. A., I. Sunesen, A. S. Lavigne & A. B. Goya. 2010. Dinophysis spp. asociadas a detección de toxinas diarreicas en moluscos (DSTs) y a intoxicación diarreica en humanos (Provincia de Buenos Aires, Argentina). Revista de Biología Marina y Oceanografía. 45(3): 451-460.					
9c614d9a-da90-4824-b181-040428e91978	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-03/2010	Survey from March 2008 to the present	-36.5416	-56.6876	Santa Teresita, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sar, E. A., I. Sunesen, A. S. Lavigne & A. B. Goya. 2010. Dinophysis spp. asociadas a detección de toxinas diarreicas en moluscos (DSTs) y a intoxicación diarreica en humanos (Provincia de Buenos Aires, Argentina). Revista de Biología Marina y Oceanografía. 45(3): 451-460.					
e77e6b8e-fbe8-48d3-93b0-e07a1339af8b	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2009-12-29/2010-03	Survey from March 2008 to the present	-37.2802	-56.9824	Villa Gesell, Buenos Aires Province, Argentina			100	HumanObservation	present	1 - good	Sar, E. A., I. Sunesen, A. S. Lavigne & A. B. Goya. 2010. Dinophysis spp. asociadas a detección de toxinas diarreicas en moluscos (DSTs) y a intoxicación diarreica en humanos (Provincia de Buenos Aires, Argentina). Revista de Biología Marina y Oceanografía. 45(3): 451-460.	Sar, E.A., I. Sunesen, A. B. Goya, A. S. Lavigne, C. García & N. Lagos. 2012. First report of Diarrhetic Shellfish Toxins in mollusks from Buenos Aires Province (Argentina) associated to Dinophysis spp.: Evidence of Okadaic acid, Dinophysistoxin-1 and Acyl-derivatives. . Boletín de la Sociedad Argentina de Botánica 47 (1-2): 5-14        Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.				
0bfe232d-2a22-4a38-a67b-63207bac7cbe	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2009-12-29/2010-03	Survey from March 2008 to the present	-37.3464	-57.0266	Mar Azul, Buenos Aires Province, Argentina			100	HumanObservation	present	1 - good	Sar, E. A., I. Sunesen, A. S. Lavigne & A. B. Goya. 2010. Dinophysis spp. asociadas a detección de toxinas diarreicas en moluscos (DSTs) y a intoxicación diarreica en humanos (Provincia de Buenos Aires, Argentina). Revista de Biología Marina y Oceanografía. 45(3): 451-460.	Sar, E.A., I. Sunesen, A. B. Goya, A. S. Lavigne, C. García & N. Lagos. 2012. First report of Diarrhetic Shellfish Toxins in mollusks from Buenos Aires Province (Argentina) associated to Dinophysis spp.: Evidence of Okadaic acid, Dinophysistoxin-1 and Acyl-derivatives. . Boletín de la Sociedad Argentina de Botánica 47 (1-2): 5-14.       Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.			Toxins detected in Donax hanleyanus in January Frebruary 2010	
84ed064d-308a-4881-a946-1ccff9ce48f4	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2010-05-28/2012-08-06	Survey from March 2008 to March 2014	-36.3547	-56.7157	San Clemente del Tuyú, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.					
1f8ef1ac-a7fd-40f3-be06-5d9887e3993c	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2010-05-28/2012-08-06	Survey from March 2008 to March 2014	-36.5416	-56.6876	Santa Teresita, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.					
9953e267-6d1b-4183-a0f8-b3e3d577a2c8	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2010-05-28/2013-03-08	Survey from March 2008 to March 2014	-37.2802	-56.9824	Villa Gesell, Buenos Aires Province, Argentina			100	HumanObservation	present	1 - good	Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.					
6142ea6a-2fc0-4b16-ba8b-884a1d36df40	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2010-05-28/2013-03-08	Survey from March 2008 to March 2014	-37.3464	-57.0266	Mar Azul, Buenos Aires Province, Argentina			100	HumanObservation	present	1 - good	Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.					
e6a6e6eb-b2fe-4652-a012-5106cd779974	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-48.0111	-73.7844	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
502e8de1-7f20-4dec-b126-4a7307785038	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-47.39	-74.5479	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
abdd6a7b-5aac-43a3-902f-b874ceb57e0b	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-48.7046	-74.3557	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
188610a8-f830-42b8-a0fb-33e9124142a9	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-48.9072	-74.4051	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
2e8e228a-2dc9-424d-a571-07c0114c9d30	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-49.915	-75.3719	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
f724b44f-15ef-4296-a38b-8ee358b58062	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-47.0543	-75.3774	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
8716a766-b847-4023-85be-6264cc92c52e	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-37.9666	-57.1638	Shelf in front of Buenos Aires Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
0e180fa9-10d5-4734-b790-22bdf80a8e22	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-04-09	Survey from March 30 to April 14 2012	-46.3469	-64.0063	Shelf in front of San Jorge Gulf, Argentina (C43)			1000	HumanObservation	present	1 - good	Krock B., Borel C.M., Barrera F., Tillmann U., Fabro E., Almandoz G.O., Ferrario M., Garzón Cardona J.E., Koch B.P., Alonso C. & Lara R. 2015. Analysis of the hydrographic conditions and cyst beds in the San Jorge Gulf, Argentina, that favor dinoflagellate population development including toxigenic species and their toxins Journal of Marine Systems 148: 86–100.	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.				
f2ef5d83-d953-4cec-a175-2e560fdbe1f9	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-04-10	Survey from March 30 to April 14 2012	-45.7139	-65.3467	Shelf in front of San Jorge Gulf, Argentina (C43N)			1000	HumanObservation	present	1 - good	Krock B., Borel C.M., Barrera F., Tillmann U., Fabro E., Almandoz G.O., Ferrario M., Garzón Cardona J.E., Koch B.P., Alonso C. & Lara R. 2015. Analysis of the hydrographic conditions and cyst beds in the San Jorge Gulf, Argentina, that favor dinoflagellate population development including toxigenic species and their toxins Journal of Marine Systems 148: 86–100.	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.				
28683e98-0f79-441c-84ce-5c5e31c41031	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-04-10	Survey from March 30 to April 14 2012	-46.195	-66.5002	Shelf in front of San Jorge Gulf, Argentina (I44)			1000	HumanObservation	present	1 - good	Krock B., Borel C.M., Barrera F., Tillmann U., Fabro E., Almandoz G.O., Ferrario M., Garzón Cardona J.E., Koch B.P., Alonso C. & Lara R. 2015. Analysis of the hydrographic conditions and cyst beds in the San Jorge Gulf, Argentina, that favor dinoflagellate population development including toxigenic species and their toxins Journal of Marine Systems 148: 86–100.	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.				
73f2060c-3078-4009-bc66-bdabfa48fd6a	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-04-10	Survey from March 30 to April 14 2012	-46.7022	-66.0498	Shelf in front of San Jorge Gulf, Argentina (C45)			1000	HumanObservation	present	1 - good	Krock B., Borel C.M., Barrera F., Tillmann U., Fabro E., Almandoz G.O., Ferrario M., Garzón Cardona J.E., Koch B.P., Alonso C. & Lara R. 2015. Analysis of the hydrographic conditions and cyst beds in the San Jorge Gulf, Argentina, that favor dinoflagellate population development including toxigenic species and their toxins Journal of Marine Systems 148: 86–100.	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.				
b6c5af0d-d965-4424-8b3e-4aff04d1c6fb	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-04-11	Survey from March 30 to April 14 2012	-44.8792	-65.2588	Shelf in front of San Jorge Gulf, Argentina (P45B)			1000	HumanObservation	present	1 - good	Krock B., Borel C.M., Barrera F., Tillmann U., Fabro E., Almandoz G.O., Ferrario M., Garzón Cardona J.E., Koch B.P., Alonso C. & Lara R. 2015. Analysis of the hydrographic conditions and cyst beds in the San Jorge Gulf, Argentina, that favor dinoflagellate population development including toxigenic species and their toxins Journal of Marine Systems 148: 86–100.	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.				
ebb9bd80-8089-4447-9c56-7d2b42f074cb	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-02/2013-04		-43.2212	-73.6496	Quellon Bay, Chiloe, Chile			10000	HumanObservation	present	1 - good	Guzmán L., Salgado P., Labra G. & Vivanco X. 2017. Distribution and abundance of vegetative cells and cysts of harmful dinoflagellates in Quellón Bay, southeast of Chiloé Island. In: Proença, L. A. O. and Hallegraeff, G. (eds). Marine and Fresh-Water Harmful Algae. Proceedings of the 17th International Conference on Harmful Algae. International Society for the Study of Harmful Algae 2017: 58-61.					
be4bf0a0-648d-478b-b317-adca3a15e2f2	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-53.0833	-66.7986	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
def2e62b-d5d3-4471-98b2-3a2925be9bbe	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-54.1391	-66.881	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
0c04aa44-0a05-445c-b283-5e9c31268766	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-54.4852	-66.1888	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
a27854b2-88a5-4b33-a646-455bfab39827	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-54.5553	-65.9087	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
e56067d7-825b-44a1-b5c6-7d4e370d57ba	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-54.6317	-65.6285	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
52e1903d-c933-4fd4-9bb7-3de3c34f3ab2	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-53.8938	-65.1287	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
61cada80-90e9-4ffc-ac04-273c74e57106	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-54.7714	-64.8265	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
26acf3a8-35b3-4c2c-ac15-a8fc9ab88b66	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-54.6381	-63.7554	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
2c464c46-f622-4041-94b4-7d99ba896358	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-55.087	-64.4737	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
66b89906-f20c-435e-9d77-1660cea01357	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-55.1247	-64.3926	Shelf in front of Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
977ab29e-934d-4aed-b053-b2d02bd26f9a	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2012-03-30/2012-04-14	Survey from March 30 to April 14 2012	-54.961	-66.545	Beagle Channel, Tierra del Fuego Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
25af667b-71dd-4bde-8a03-f501a9381d64	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-03-13	Survey from March 11 to 22, 2013	-42.7931	-63.2772	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
01bd6703-3ceb-45bf-8f68-9e218aeeb00b	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-10-26	Survey from Octuber 26 to November 9 2013	-39.63	-56.09	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
bfc0f5c1-97d6-45af-bfb7-8e6aae9ec394	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-10-26	Survey from Octuber 26 to November 9 2013	-39.91	-55.61	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
0ef68dcf-961c-4087-ac26-e1a5e76cdea1	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-10-26	Survey from Octuber 26 to November 9 2013	-39.96	-55.81	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
9e39380e-2b84-41e0-9951-ed023f593589	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-10-27	Survey from Octuber 26 to November 9 2013	-40.1	-56.44	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
a6be420a-05c9-42ad-ab32-40ea055705b6	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-10-27	Survey from Octuber 26 to November 9 2013	-40.2	-56.91	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
b3161a06-1ca1-4864-b62f-9e40caa9cdae	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-10-27	Survey from Octuber 26 to November 9 2013	-40.5	-58.35	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
4c14be46-1660-4403-a3c4-4d08115a36c9	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-11-04	Survey from Octuber 26 to November 9 2013	-43.85	-61.48	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
0ce734cb-57bc-45c5-8033-7fe2200a78b5	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-11-05	Survey from Octuber 26 to November 9 2013	-44.22	-60.35	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
ac2004aa-c486-4306-8692-f47049b7f6cb	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-11-05	Survey from Octuber 26 to November 9 2013	-44.28	-60.18	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
463d0bc2-f22f-41c6-b72b-12c58fed42ba	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-11-05	Survey from Octuber 26 to November 9 2013	-44.44	-59.65	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
004d9de0-ac01-4474-991e-7be1fd158d21	Dinophysis acuminata	urn:lsid:marinespecies.org:taxname:109603	2013-11-05	Survey from Octuber 26 to November 9 2013	-44.57	-59.21	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
