occurrenceID	scientificName	eventDate	verbatimEventDate	decimalLatitude	decimalLongitude	locality	minimumDepthInMeters	maximumDepthInMeters	coordinateUncertaintyInMeters	basisOfRecord	occurrenceStatus	identificationVerificationStatus	references	additionalReferences	modified	footprintWKT	occurrenceRemarks	eventRemarks
0327f885-c194-4e95-b81b-087a0c02583e	Dinophysis acuminata	2013-10-26	Survey from Octuber 26 to November 9 2013	-39.91	-55.61	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
28739db5-3d81-4b73-9df9-3cba08b75970	Dinophysis acuminata	2013-10-26	Survey from Octuber 26 to November 9 2013	-39.96	-55.81	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
3c725169-2b94-4bc8-932c-c63077da1e6d	Dinophysis acuminata	2013-10-27	Survey from Octuber 26 to November 9 2013	-40.1	-56.44	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
8a74c7bf-82b3-49bc-a898-6cab1c8994dd	Dinophysis acuminata	2013-10-27	Survey from Octuber 26 to November 9 2013	-40.2	-56.91	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
2b0c3a57-666a-480b-b4c8-77b94b055b3f	Dinophysis acuminata	2013-10-27	Survey from Octuber 26 to November 9 2013	-40.5	-58.35	Shelf in front of Buenos Aires Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
a5f58c5f-d851-4fc9-8132-2e89aa6472c5	Dinophysis acuminata	2013-11-04	Survey from Octuber 26 to November 9 2013	-43.85	-61.48	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
618dee6e-33b2-4d0e-90d5-15d98039e8a2	Dinophysis acuminata	2013-11-05	Survey from Octuber 26 to November 9 2013	-44.22	-60.35	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
a62aa919-2d10-40f4-8c55-78ba834add83	Dinophysis acuminata	2013-11-05	Survey from Octuber 26 to November 9 2013	-44.28	-60.18	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
bf6fecf2-4a3e-4680-93f2-62dd58152c27	Dinophysis acuminata	2013-11-05	Survey from Octuber 26 to November 9 2013	-44.44	-59.65	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
a09fbcd7-8610-473b-950d-ff3c36ef7f17	Dinophysis acuminata	2013-11-05	Survey from Octuber 26 to November 9 2013	-44.57	-59.21	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
ec0131b0-c987-43ac-8e14-bf82342b642f	Dinophysis acuminata	2013-11-05	Survey from Octuber 26 to November 9 2013	-45.1	-59.23	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
435b853f-623d-4c47-86f9-5f2873c5d946	Dinophysis acuminata	2013-11-06	Survey from Octuber 26 to November 9 2013	-45.42	-59.7	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
bb56851f-27c5-4f60-aac4-b559242d99dd	Dinophysis acuminata	2013-11-06	Survey from Octuber 26 to November 9 2013	-46.11	-61.59	Shelf in front of Santa Cruz Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
2e8cbb69-7dee-41ba-a921-7029845219ab	Dinophysis acuminata	2013-11-07	Survey from Octuber 26 to November 9 2013	-46.99	-64.43	Shelf in front of Santa Cruz Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
de046fca-1893-49fd-b567-f944fe2b27b0	Dinophysis acuminata	2013-11-08	Survey from Octuber 26 to November 9 2013	-45.74	-67.02	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
449ce0b7-ac83-450f-ab01-cd3423cf573e	Dinophysis acuminata	2013-11-08	Survey from Octuber 26 to November 9 2013	-45.24	-66.16	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
81fbd9be-a06a-47be-89f8-916371dd2e76	Dinophysis acuminata	2013-11-09	Survey from Octuber 26 to November 9 2013	-45.05	-65.18	Shelf in front of Chubut Province, Argentina			10	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
c1751c90-8109-4d19-b2b9-df72e2effe8d	Dinophysis acuminata	2012/2015	Survey during spring and summer from 2012 to 2015.	-5.59	-80.8889	Sechura Bay, Peru			1000	HumanObservation	present	1 - good	Sanchez Ramirez S., Bernales A.N., Delgado R.E., Chang F.D.G., Jacobo N.M. & Quispe J.M. 2016. Variability and biogeographical distribution of harmful algal blooms in bays of high productivity off Peruvian coast (2012-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 188.					
44d38ff7-8202-4982-8360-6500c07f5bc8	Dinophysis acuminata	2012/2015	Survey during spring and summer from 2012 to 2015.	-9.1743	-78.5371	Samanco Bay, Peru			1000	HumanObservation	present	1 - good	Sanchez Ramirez S., Bernales A.N., Delgado R.E., Chang F.D.G., Jacobo N.M. & Quispe J.M. 2016. Variability and biogeographical distribution of harmful algal blooms in bays of high productivity off Peruvian coast (2012-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 188.					
b80cb334-154d-4b6a-b39c-08ff131ec7dd	Dinophysis acuminata	2012/2015	Survey during spring and summer from 2012 to 2015.	-12.12	-77.043	Miraflores Bay, Peru			1000	HumanObservation	present	1 - good	Sanchez Ramirez S., Bernales A.N., Delgado R.E., Chang F.D.G., Jacobo N.M. & Quispe J.M. 2016. Variability and biogeographical distribution of harmful algal blooms in bays of high productivity off Peruvian coast (2012-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 188.					
e691131b-cfcb-4cf6-8dd0-92930d0d9b2f	Dinophysis acuminata	2012/2015	Survey during spring and summer from 2012 to 2015.	-13.8585	-76.26	Paracas Bay, Peru			1000	HumanObservation	present	1 - good	Sanchez Ramirez S., Bernales A.N., Delgado R.E., Chang F.D.G., Jacobo N.M. & Quispe J.M. 2016. Variability and biogeographical distribution of harmful algal blooms in bays of high productivity off Peruvian coast (2012-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 188.					
3817913a-f723-40ac-ba9d-a82ee5ca35c5	Dinophysis acuminata	2013	Survey during three months in 2013	-53.7833	-79.3	Magallanes Region, Chile			10000	HumanObservation	present	1 - good	Frangopulos Rivera M.J., Pizarro G.M., Alarcón C., Pacheco H., Toro C., Salgado P., Zamora C., Torres R., Pinto Torres M.A. & Krock B. 2016. Updating information about marine toxins and toxic microalgae from Western Patagonia, Southern Chile. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book, POS0242: 141.					
ae160d8c-1edd-435a-83ef-fc960bf0cd8e	Dinophysis acuminata	2013	Survey during 2014 and 2015	-51.5	-71	Magallanes Region, Chile			10000	HumanObservation	present	1 - good	Frangopulos Rivera M.J., Pizarro G.M., Alarcón C., Pacheco H., Toro C., Salgado P., Zamora C., Torres R., Pinto Torres M.A. & Krock B. 2016. Updating information about marine toxins and toxic microalgae from Western Patagonia, Southern Chile. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book, POS0242: 141.					
9fcbb704-ebb8-4d11-9244-6ee6eb3c5978	Dinophysis acuminata	2012-04	Survey from March 30 to April 14 2012	-37.9666	-57.1638	Shelf in front of Buenos Aires Province, Argentina			1000	HumanObservation	present	1 - good	Fabro E., Almandoz G.O., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2016. Distribution of Dinophysis species and their association with lipophilic phycotoxins in plankton from the Argentine Sea. Harmful Algae 59: 31-41.					
2956b393-d5be-4730-b1bd-a6839ec9fe03	Dinophysis cf. acuminata	2016-06-09		-25.6106	-48.392	Coast of Paraná State, Brazil			10000	HumanObservation	present	1 - good	Mafra Jr.L.L., Nolli P.K., Luz L.F., Gonçalves Leal J., Sobrinho B.F., Pimenta Escobar B., Juraczky L., Moreira Gonzalez A.R., Mota L.E., Vanderleia Batista T., Bersano Filho J.G., Correa Lima L. & Almeida Noernberg M. 2016. Okadaic acid contamination during an exceptionally massive Dinophysis cf. acuminata bloom in southern Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0106: 102.	Pereira Alves T. & Mafra Jr. L.L. 2018. Diel Variations in Cell Abundance and Trophic Transfer of Diarrheic Toxins during a Massive Dinophysis Bloom in Southern Brazil. Toxins, 10: 232.				
64becb01-51ed-4209-90e0-684ce0ed1cf6	Dinophysis cf. acuminata	2016-05-23				Coast of Santa Catarina, Brazil				HumanObservation	present	1 - good	Proença L.A.O., Schramm M.A., Alves T.P. & Piola A.R. 2017. The extraordinary 2016 autumn DSP outbreak in Santa Catarina, Southern Brazil, explained by large-scale oceanographic processes. In: Proença, L. A. O. and Hallegraeff, G. (eds). Marine and Fresh-Water Harmful Algae. Proceedings of the 17th International Conference on Harmful Algae. International Society for the Study of Harmful Algae 2017: 42-45.			LINESTRING (-48.58978 -27.80021, -48.55682 -27.43760, -48.46619 -27.18136, -48.55408 -26.95145, -48.58154 -26.74561)		
a20d2fca-a55b-4a3b-a980-fef7e46feacf	Dinophysis acuta	1999-04-13		-53.3666	-73.4166	Canal Abra, Magallanes Strait, Chile			100	HumanObservation	present	1 - good	Uribe J.C. & Ruiz M. 2001. Gymnodinium Brown Tide in the Magellanic Fjords, Southern Chile. Revista de Biología Marina y Oceanografía 36: 155 - 164.					
54d6a90c-bd78-42c1-a0fe-8f8df27711f7	Dinophysis acuta	1999-04-17/1999-04-25		-53.6365	-70.9305	Punta Carrera, Magallanes Strait, Chile			1000	HumanObservation	present	1 - good	Uribe J.C. & Ruiz M. 2001. Gymnodinium Brown Tide in the Magellanic Fjords, Southern Chile. Revista de Biología Marina y Oceanografía 36: 155 - 164.					
c28b6d8e-9025-4542-8b05-548fdbd68a5b	Dinophysis acuta	2001-11		-44.3985	-72.5977	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
13738dc0-be04-482f-9694-83cb0c612cea	Dinophysis acuta	2001-11		-44.4985	-72.5867	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
3db2d70d-8aea-4e4f-bd28-515ebe0acc2b	Dinophysis acuta	2001-11		-44.4024	-72.8668	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
4b44869d-a13a-4d17-b4e7-e4cb102e5f73	Dinophysis acuta	2001-11		-44.6433	-72.8833	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
b86de00d-c0d8-41fd-9f2d-60a82fb3d7c4	Dinophysis acuta	2001-11		-44.7409	-72.7377	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
2f570442-c75e-4526-ab2e-44bb6ac3b686	Dinophysis acuta	2001-11		-45.1104	-73.4683	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
3f98f43a-4d1c-4f1b-93d8-f178555cc7ff	Dinophysis acuta	2001-11		-45.1336	-73.6716	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
872ba8e3-ecd7-40b9-af27-2b09af89d402	Dinophysis acuta	2001-11		-45.3579	-73.3777	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
79a37de1-2d4e-4f44-be8f-7f40b2aa0235	Dinophysis acuta	2001-11		-45.7943	-73.5699	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.					
f5b95237-5f62-4b5a-b78b-649e45718371	Dinophysis acuta	2008-11-02/2008-11-21	Cruise from 2 to 21 November 2008	-48.0111	-73.7844	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
c8e76705-fa33-4387-a040-07e48b89ef38	Dinophysis acuta	2008-11-02/2008-11-21	Cruise from 2 to 21 November 2008	-48.1139	-74.5919	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
17d377a7-d2c7-47f1-a70e-dd401c4b876a	Dinophysis acuta	2008-11-02/2008-11-21	Cruise from 2 to 21 November 2008	-49.3099	-74.3776	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
2870c7de-eac6-4b2f-8fe0-c908c88cbbd7	Dinophysis acuta	2008-11-02/2008-11-21	Cruise from 2 to 21 November 2008	-49.9716	-75.1192	Southern Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.					
4035c17e-35ea-4f8e-8f57-8095e6d9a409	Dinophysis acuta	2013	Survey during three months in 2013	-53.7833	-79.3	Magallanes Region, Chile			10000	HumanObservation	present	1 - good	Frangopulos Rivera M.J., Pizarro G.M., Alarcón C., Pacheco H., Toro C., Salgado P., Zamora C., Torres R., Pinto Torres M.A. & Krock B. 2016. Updating information about marine toxins and toxic microalgae from Western Patagonia, Southern Chile. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book, POS0242: 141.					
b10cd523-d851-4b6f-aec6-8dcb01d53b89	Dinophysis acuta	2014/2015	Survey during 2014 and 2015	-51.5	-71	Magallanes Region, Chile			10000	HumanObservation	present	1 - good	Frangopulos Rivera M.J., Pizarro G.M., Alarcón C., Pacheco H., Toro C., Salgado P., Zamora C., Torres R., Pinto Torres M.A. & Krock B. 2016. Updating information about marine toxins and toxic microalgae from Western Patagonia, Southern Chile. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book, POS0242: 141.					
e7198905-984f-4a93-ac96-e7993e9ad938	Dinophysis caudata	1962-04-24		-38.0833	-57.5688	Shelf near Mar del Plata, Argentina			100	HumanObservation	present	1 - good	Balech, E. 1964. El plancton de Mar del Plata durante el período 1961-1962. Boletín del Instituto de Biología Marina (Mar del Plata) 4, 49 pp.					
65268c3d-3bf1-49c2-9196-9e79f0a84acf	Dinophysis caudata	1962-04-24		-38.45	-57.9833	Shelf near Mar del Plata, Argentina			100	HumanObservation	present	1 - good	Balech, E. 1964. El plancton de Mar del Plata durante el período 1961-1962. Boletín del Instituto de Biología Marina (Mar del Plata) 4, 49 pp.					
f3be05ea-d2fd-4e94-b0af-0b03710b4365	Dinophysis caudata	1962-04-29		-37.8166	-56.8666	Shelf near Mar del Plata, Argentina			100	HumanObservation	present	1 - good	Balech, E. 1964. El plancton de Mar del Plata durante el período 1961-1962. Boletín del Instituto de Biología Marina (Mar del Plata) 4, 49 pp.					
6520b660-f2a2-4658-ac5e-24c4bc62782c	Dinophysis caudata	1980/2002	Survey from 1980 to 2002	-34.9625	-54.9467	Punta del Este, Uruguay			1000	HumanObservation	present	1 - good	Méndez S. & Medina D. 2004. Twenty-Three Years of Red Tide Monitoring at Fixed stations Along the Coast of Uruguay. 2004. In: Steidinger K. A., Landsberg J. H., Tomas C. R. & Vargo G. A. (Eds.). Harmful Algae 2002. Florida Fish and Wildlife Conservation Commission, Florida Institute of Oceanography, and Intergovernmental Oceanographic Commission of UNESCO. 341-343.	Méndez S. 2006. Impacto de las floraciones algales nocivas en Uruguay: origen, dispersión, monitoreo, control y mitigación. In: Menafra R Rodríguez-Gallego L Scarabino F & D Conde (eds.) Bases para la conservación y el manejo de la costa uruguaya. VIDA SILVESTRE URUGUAY, Montevideo. 57-69.			DSP detected in mussels Mytilus edulis	
980eaf5b-2fca-478d-aa81-91689186318f	Dinophysis caudata	1980/2002	Survey from 1980 to 2002	-33.762	-53.3771	Chuy, Uruguay			1000	HumanObservation	present	1 - good	Méndez S. & Medina D. 2004. Twenty-Three Years of Red Tide Monitoring at Fixed stations Along the Coast of Uruguay. 2004. In: Steidinger K. A., Landsberg J. H., Tomas C. R. & Vargo G. A. (Eds.). Harmful Algae 2002. Florida Fish and Wildlife Conservation Commission, Florida Institute of Oceanography, and Intergovernmental Oceanographic Commission of UNESCO. 341-343.	Méndez S. 2006. Impacto de las floraciones algales nocivas en Uruguay: origen, dispersión, monitoreo, control y mitigación. In: Menafra R Rodríguez-Gallego L Scarabino F & D Conde (eds.) Bases para la conservación y el manejo de la costa uruguaya. VIDA SILVESTRE URUGUAY, Montevideo. 57-69.			DSP detected in Mesodesma mactroides	
c534609f-ab4c-4cd9-842d-a9175ef2c3e0	Dinophysis caudata	1995-05-04		-52.1	-32.1666	Los Patos Lagoon, Rio Grande do Sul, Brasil			100	HumanObservation	present	1 - good	Odebrecht C. & Abreu P.C. 1995. Raphidophycean in southern Brazil. Harmful Algae News 12/13: 4.					
ad872ac2-f1c0-44ec-8ebb-1484b74f1f0f	Dinphysis caudata	1999-01-06/1999-06-29		-26.9277	-48.6277	Praia Cabeçudas, Santa Catarina, Brazil			100	HumanObservation	present	1 - good	Schmitt, F. & Proença L.A. 2000. Ocorrência de dinoflagelados do gênero Dinophysis (enrenberg, 1839) na Enseada de Cabeçudas (verão e outono de 1999). Notas téc. FACIMAR, 4: 49-59.					
8df66c4d-7513-4049-9264-a3696c3122a7	Dinophysis caudata	2000-01/2002-12	Survey from January 2000 to December 2002	-26.7865	-48.61	Armação do Itapocoroy Bight, Santa Catarina, Brazil			100	HumanObservation	present	1 - good	Tavares J.F., Proença L.A.O., Odebrecht C. 2009. Assessing the harmful microalgae occurrence and temporal variation in a coastal aquaculture area, Southern Brazil. Atlântica, Rio Grande: 31(2) 129-144.				Present in low abundances, predominantly in winter and spring	
37c9a49b-4bd4-4ef3-a894-f2343e792bf9	Dinophysis caudata	2008-03/2010-04	Survey from March 2008 to the present	-36.3547	-56.7157	San Clemente del Tuyú, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sar, E. A., I. Sunesen, A. S. Lavigne & A. B. Goya. 2010. Dinophysis spp. asociadas a detección de toxinas diarreicas en moluscos (DSTs) y a intoxicación diarreica en humanos (Provincia de Buenos Aires, Argentina). Revista de Biología Marina y Oceanografía. 45(3): 451-460.					
4fb4b453-3f06-4d53-9bd1-b9e88c21b7a0	Dinophysis caudata	2008-03/2010-04	Survey from March 2008 to the present	-36.5416	-56.6876	Santa Teresita, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sar, E. A., I. Sunesen, A. S. Lavigne & A. B. Goya. 2010. Dinophysis spp. asociadas a detección de toxinas diarreicas en moluscos (DSTs) y a intoxicación diarreica en humanos (Provincia de Buenos Aires, Argentina). Revista de Biología Marina y Oceanografía. 45(3): 451-460.					
7de3a4be-bf60-4d5c-86ae-3d823f2da7b2	Dinophysis caudata	2008-03/2010-04	Survey from March 2008 to the present	-37.2802	-56.9824	Villa Gesell, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sar, E. A., I. Sunesen, A. S. Lavigne & A. B. Goya. 2010. Dinophysis spp. asociadas a detección de toxinas diarreicas en moluscos (DSTs) y a intoxicación diarreica en humanos (Provincia de Buenos Aires, Argentina). Revista de Biología Marina y Oceanografía. 45(3): 451-460.	Sar, E.A., I. Sunesen, A. B. Goya, A. S. Lavigne, C. García & N. Lagos. 2012. First report of Diarrhetic Shellfish Toxins in mollusks from Buenos Aires Province (Argentina) associated to Dinophysis spp.: Evidence of Okadaic acid, Dinophysistoxin-1 and Acyl-derivatives. . Boletín de la Sociedad Argentina de Botánica 47 (1-2): 5-14      Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.				
de220568-2d68-468f-ba9e-15ce1057c9d1	Dinophysis caudata	2008-03/2010-04	Survey from March 2008 to the present	-37.3464	-57.0266	Mar Azul, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sar, E. A., I. Sunesen, A. S. Lavigne & A. B. Goya. 2010. Dinophysis spp. asociadas a detección de toxinas diarreicas en moluscos (DSTs) y a intoxicación diarreica en humanos (Provincia de Buenos Aires, Argentina). Revista de Biología Marina y Oceanografía. 45(3): 451-460.	Sar, E.A., I. Sunesen, A. B. Goya, A. S. Lavigne, C. García & N. Lagos. 2012. First report of Diarrhetic Shellfish Toxins in mollusks from Buenos Aires Province (Argentina) associated to Dinophysis spp.: Evidence of Okadaic acid, Dinophysistoxin-1 and Acyl-derivatives. . Boletín de la Sociedad Argentina de Botánica 47 (1-2): 5-14      Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.			Toxins detected in Donax hanleyanus in January Frebruary 2010	
00ccac52-cefd-45d4-83b0-071d75695d46	Dinophysis caudata	2010-05-28/2013-03	Survey from March 2008 to March2013	-36.3547	-56.7157	San Clemente del Tuyú, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.					
ff86f290-47fd-4563-864c-2d1bc7cd40bb	Dinophysis caudata	2010-05-28/2013-03	Survey from March 2008 to March2013	-36.5416	-56.6876	Santa Teresita, Buenos Aires, Argentina			100	HumanObservation	present	1 - good	Sunesen I., Lavigne A.S., Goya A.B. & Sar E.A. 2014. Episodios de toxicidad en moluscos de aguas marinas costeras de la Provincia de Buenos Aires (Argentina) asociados a algas toxígenas (marzo de 2008-marzo de 2013). Boletín de la Sociedad Argentina de Botánica 49: 327-339.					
